old_section,old_title,start_line,end_line,source_lines,rewrite_pass,source_role,locked_marker,rationale_present,migration,target,migration_status,notes
468,"Single-Thread First, Parallel-Ready",14366,14384,19,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §26 — Pipeline Execution Model,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
469,Pipeline Cancellation,14385,14418,34,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §26 — Pipeline Execution Model,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
470,Sequential Scan,14419,14450,32,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §27 — Scans and Unary Physical Operators,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
471,Scan Page Guard Lifetime,14451,14466,16,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §27 — Scans and Unary Physical Operators,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
472,Scan Predicate Pushdown Boundary,14467,14486,20,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §27 — Scans and Unary Physical Operators,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
473,Index Scan,14487,14521,35,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §27 — Scans and Unary Physical Operators,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
474,RID Batching for Index Scan,14522,14543,22,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §27 — Scans and Unary Physical Operators,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
475,Index Order Property,14544,14566,23,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §27 — Scans and Unary Physical Operators,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
476,PhysicalFilter,14567,14586,20,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §27 — Scans and Unary Physical Operators,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
477,PhysicalProject,14587,14600,14,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §27 — Scans and Unary Physical Operators,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
478,PhysicalLimit,14601,14627,27,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §27 — Scans and Unary Physical Operators,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
479,Nested-Loop Join,14628,14655,28,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §28 — Join Execution,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
480,Index Nested-Loop Join,14656,14680,25,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §28 — Join Execution,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
481,Hash Join Role,14681,14710,30,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §28 — Join Execution,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
482,Hash Join Build Storage,14711,14735,25,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §28 — Join Execution,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
483,Hash Join Hash Directory,14736,14770,35,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §28 — Join Execution,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
484,Why Directory + Duplicate Chains,14771,14798,28,13,ARCHITECTURE_CONTRACT + RATIONALE,yes,yes,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §28 — Join Execution,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
485,Hash Function Contract,14799,14831,33,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §28 — Join Execution,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
486,Hash Join NULL Semantics,14832,14855,24,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §28 — Join Execution,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
487,Hash Join Build Pipeline,14856,14882,27,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §28 — Join Execution,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
488,Hash Join Probe State,14883,14901,19,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §28 — Join Execution,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
489,Hash Join Residual Predicate,14902,14938,37,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §28 — Join Execution,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
490,LEFT Hash Join,14939,14957,19,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §28 — Join Execution,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
491,Grace Hash Join Spilling,14958,14983,26,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §28 — Join Execution,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
492,Recursive Hash Repartition,14984,15007,24,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §28 — Join Execution,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
493,Hash Join Spill Ordering,15008,15021,14,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §28 — Join Execution,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
494,Hash Aggregate,15022,15043,22,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §29 — Aggregation and DISTINCT,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
495,Aggregate Function State API,15044,15073,30,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §29 — Aggregation and DISTINCT,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
496,Initial Aggregate Semantics,15074,15132,59,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §29 — Aggregation and DISTINCT,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
497,Group Hash Table,15133,15156,24,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §29 — Aggregation and DISTINCT,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
498,GROUP BY NULL Semantics,15157,15180,24,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §29 — Aggregation and DISTINCT,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
499,Global Aggregate Fast Path,15181,15198,18,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §29 — Aggregation and DISTINCT,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
500,Hash Aggregate Spill,15199,15220,22,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §29 — Aggregation and DISTINCT,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
501,DISTINCT,15221,15237,17,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §29 — Aggregation and DISTINCT,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
502,Sort Operator,15238,15257,20,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §30 — Sorting and Top-N,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
503,Sort Record,15258,15288,31,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §30 — Sorting and Top-N,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
504,Sort Comparison,15289,15314,26,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §30 — Sorting and Top-N,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
505,In-Memory Sort Algorithm,15315,15342,28,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §30 — Sorting and Top-N,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
506,External Merge Sort,15343,15375,33,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §30 — Sorting and Top-N,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
507,Sort Spill Run Format,15376,15399,24,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §30 — Sorting and Top-N,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
508,PhysicalTopN,15400,15431,32,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §30 — Sorting and Top-N,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
509,Merge Join,15432,15451,20,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §28 — Join Execution,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
510,DML Target Materialization,15452,15485,34,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §31 — DML, DDL, VACUUM, and Result Interface",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
511,Halloween Problem Protection,15486,15501,16,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §31 — DML, DDL, VACUUM, and Result Interface",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
512,DML Target Spool Memory and Spill,15502,15522,21,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §31 — DML, DDL, VACUUM, and Result Interface",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
513,DML Revalidation,15523,15547,25,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §31 — DML, DDL, VACUUM, and Result Interface",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
514,INSERT Execution,15548,15577,30,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §31 — DML, DDL, VACUUM, and Result Interface",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
515,UPDATE Execution,15578,15597,20,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §31 — DML, DDL, VACUUM, and Result Interface",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
516,DELETE Execution,15598,15616,19,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §31 — DML, DDL, VACUUM, and Result Interface",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
517,RETURNING Buffer,15617,15640,24,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §31 — DML, DDL, VACUUM, and Result Interface",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
518,Query Result Interface,15641,15658,18,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §31 — DML, DDL, VACUUM, and Result Interface",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
519,Physical DDL Execution,15659,15678,20,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §31 — DML, DDL, VACUUM, and Result Interface",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
520,Physical VACUUM,15679,15690,12,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §31 — DML, DDL, VACUUM, and Result Interface",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
521,Physical Operator Properties,15691,15712,22,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §22 — Physical Plan and Runtime Operator Model,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
522,Ordering Property,15713,15745,33,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §22 — Physical Plan and Runtime Operator Model,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
523,Pipeline Breaker Memory Semantics,15746,15775,30,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §26 — Pipeline Execution Model,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
524,Pipeline Dependency DAG,15776,15794,19,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §26 — Pipeline Execution Model,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
525,Worker Model,15795,15814,20,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §32 — Parallel Execution and Scheduling,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
526,Pipeline Morsels,15815,15852,38,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §32 — Parallel Execution and Scheduling,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
527,Local Operator State,15853,15873,21,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §32 — Parallel Execution and Scheduling,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
528,Parallel Sequential Scan,15874,15893,20,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §32 — Parallel Execution and Scheduling,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
529,Parallel Hash Join Build,15894,15911,18,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §32 — Parallel Execution and Scheduling,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
530,Parallel Hash Join Probe,15912,15931,20,13,ARCHITECTURE_CONTRACT + RATIONALE,yes,yes,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §32 — Parallel Execution and Scheduling,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
531,Parallel Hash Aggregate,15932,15951,20,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §32 — Parallel Execution and Scheduling,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
532,Parallel Sort,15952,15971,20,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §32 — Parallel Execution and Scheduling,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
533,Task Scheduler,15972,15997,26,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §32 — Parallel Execution and Scheduling,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
534,Query Fairness,15998,16016,19,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §32 — Parallel Execution and Scheduling,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
535,NUMA,16017,16035,19,13,ARCHITECTURE_CONTRACT,no,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §32 — Parallel Execution and Scheduling,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
536,SIMD Policy,16036,16069,34,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §42 — Performance Requirements,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
537,Branch Reduction,16070,16094,25,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §42 — Performance Requirements,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
538,Prefetch,16095,16113,19,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §42 — Performance Requirements,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
539,Query Profiling,16114,16181,68,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §40 — Observability and EXPLAIN,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
540,EXPLAIN ANALYZE,16182,16212,31,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §40 — Observability and EXPLAIN,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
541,Pipeline Profiling,16213,16247,35,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §40 — Observability and EXPLAIN,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
542,Physical Plan Validator,16248,16269,22,13,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
