old_section,old_title,start_line,end_line,source_lines,rewrite_pass,source_role,locked_marker,rationale_present,migration,target,migration_status,notes
406,Expression Evaluation Contract,12401,12419,19,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
407,Expression Nullability Metadata,12420,12443,24,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
408,Expression Lineage,12444,12465,22,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
409,Logical Properties,12466,12486,21,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
410,Constraint-Derived Logical Properties,12487,12511,25,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
411,Logical Plan Validation,12512,12532,21,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
412,EXPLAIN Logical Output,12533,12563,31,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §40 — Observability and EXPLAIN,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
413,Error Model,12564,12590,27,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §39 — Error and Corruption Model,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
414,Parser Error Recovery,12591,12609,19,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §18 — Lexer, Parser, and AST",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
415,SQL Grammar Testing,12610,12643,34,11,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
416,Binder Tests,12644,12677,34,11,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
417,Type-System Property Tests,12678,12702,25,11,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
418,Catalog Tests,12703,12724,22,11,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
419,Logical Planner Tests,12725,12766,42,11,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
420,Logical Rewrite Tests,12767,12796,30,11,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
421,Catalog / Front-End Benchmarks,12797,12818,22,11,PERFORMANCE_VERIFICATION,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §42 — Performance Requirements + VERIFICATION.md (proposed),PENDING,Keep required performance properties/metrics; move benchmark procedures/checklists to verification documentation.
422,Parser/AST Memory Benchmark,12819,12837,19,11,PERFORMANCE_VERIFICATION,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §42 — Performance Requirements + VERIFICATION.md (proposed),PENDING,Keep required performance properties/metrics; move benchmark procedures/checklists to verification documentation.
423,Front-End Fuzzing,12838,12861,24,11,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
424,Supported SQL v1 Target,12862,12913,52,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §21 — DDL/DML Semantic Planning and SQL v1 Scope,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
425,Deliberately Deferred SQL Features,12914,12954,41,11,DEFERRED_SCOPE,yes,no,CONSOLIDATE,ARCHITECTURE_NEW.md §C — Deferred Features and Future Experiments,PENDING,Preserve explicitly deferred functionality as a scope boundary and consolidate it by subsystem.
426,High-Reward Future Front-End Features,12955,12978,24,11,FUTURE_EXPERIMENTS / RATIONALE,yes,no,CONSOLIDATE,ARCHITECTURE_NEW.md §C — Deferred Features and Future Experiments,PENDING,Preserve future experiment ideas without presenting them as current v1 requirements.
427,Front-End / Logical-Layer Invariants,12979,13012,34,11,ARCHITECTURAL_INVARIANTS,yes,no,MERGE_AND_DEDUPLICATE,ARCHITECTURE_NEW.md §B — Global Invariants,PENDING,Preserve every invariant; colocate subsystem-specific invariants with their owning chapters where useful.
428,Recommended Module Layout for the Upper Layer,13013,13088,76,11,IMPLEMENTATION_GUIDANCE / SOURCE_LAYOUT,yes,no,MOVE_OUT_OR_SPLIT,DEVELOPMENT.md (proposed); subsystem-boundary constraints stay in architecture,PENDING,Exact filenames/source trees are implementation guidance; preserve only architectural boundaries in the contract.
429,Implementation Order for Catalog + SQL Front End,13089,13164,76,11,PROJECT_ROADMAP / MILESTONE,yes,no,MOVE_OUT_OF_ARCHITECTURE,DEVELOPMENT.md (proposed),PENDING,Implementation sequence and milestone targets are project planning rather than system architecture.
430,Upper-Layer Milestone 1,13165,13203,39,11,PROJECT_ROADMAP / MILESTONE,yes,no,MOVE_OUT_OF_ARCHITECTURE,DEVELOPMENT.md (proposed),PENDING,Implementation sequence and milestone targets are project planning rather than system architecture.
431,Upper-Layer Milestone 2,13204,13229,26,11,PROJECT_ROADMAP / MILESTONE,yes,no,MOVE_OUT_OF_ARCHITECTURE,DEVELOPMENT.md (proposed),PENDING,Implementation sequence and milestone targets are project planning rather than system architecture.
432,Upper-Layer Milestone 3,13230,13257,28,11,PROJECT_ROADMAP / MILESTONE,yes,no,MOVE_OUT_OF_ARCHITECTURE,DEVELOPMENT.md (proposed),PENDING,Implementation sequence and milestone targets are project planning rather than system architecture.
433,Architecture Status After Upper Semantic Layer,13258,13317,60,11,PROJECT_STATE + ARCHITECTURE_SUMMARY,yes,no,SPLIT_AND_MOVE,PROJECT_STATE.md + ARCHITECTURE_NEW.md §2 — System Architecture and Dependency Model where a unique end-to-end architecture summary remains useful,PENDING,Remove historical progress/status language; retain only unique architectural summaries/diagrams.
434,Vectorized Physical Execution Engine Contract,13318,13364,47,12,SUBSYSTEM_CONTRACT_INTRODUCTION,yes,no,MERGE_INTO_PART_INTRODUCTION,ARCHITECTURE_NEW.md §22 — Physical Plan and Runtime Operator Model,PENDING,Use as subsystem framing; do not retain a second independent contract layer.
435,Physical Plan vs Runtime Operator State,13365,13389,25,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §22 — Physical Plan and Runtime Operator Model,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
436,Physical Plan Node Contract,13390,13409,20,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §22 — Physical Plan and Runtime Operator Model,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
437,Initial Physical Operators,13410,13453,44,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §22 — Physical Plan and Runtime Operator Model,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
438,DataChunk,13454,13493,40,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §23 — Vectorized Data and String Representation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
439,Why 1024 Rows,13494,13522,29,12,ARCHITECTURE_CONTRACT + RATIONALE,yes,yes,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §23 — Vectorized Data and String Representation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
440,Vector Kinds,13523,13571,49,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §23 — Vectorized Data and String Representation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
441,Flat Numeric Vector Layout,13572,13610,39,12,ARCHITECTURE_CONTRACT + RATIONALE,yes,yes,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §23 — Vectorized Data and String Representation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
442,Validity Mask,13611,13642,32,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §23 — Vectorized Data and String Representation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
443,SelectionVector,13643,13677,35,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §23 — Vectorized Data and String Representation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
444,Dictionary Composition,13678,13701,24,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §23 — Vectorized Data and String Representation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
445,UnifiedVectorFormat,13702,13737,36,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §23 — Vectorized Data and String Representation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
446,VARCHAR Execution Representation,13738,13766,29,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §23 — Vectorized Data and String Representation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
447,String Lifetime Rules,13767,13792,26,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §23 — Vectorized Data and String Representation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
448,DataChunk StringHeap,13793,13811,19,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §23 — Vectorized Data and String Representation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
449,Borrowed Vectors Inside a Pipeline,13812,13832,21,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §23 — Vectorized Data and String Representation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
450,Chunk Reuse,13833,13860,28,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §23 — Vectorized Data and String Representation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
451,Execution Row Layout,13861,13906,46,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §24 — Query Memory, Row Storage, and Spill",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
452,RowCollection,13907,13935,29,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §24 — Query Memory, Row Storage, and Spill",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
453,Query Arena,13936,13961,26,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §24 — Query Memory, Row Storage, and Spill",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
454,QueryMemoryManager,13962,13993,32,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §24 — Query Memory, Row Storage, and Spill",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
455,Memory Reservations,13994,14025,32,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §24 — Query Memory, Row Storage, and Spill",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
456,Memory Pressure Protocol,14026,14043,18,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §24 — Query Memory, Row Storage, and Spill",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
457,SpillManager,14044,14077,34,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §24 — Query Memory, Row Storage, and Spill",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
458,Spill Block Format,14078,14101,24,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §24 — Query Memory, Row Storage, and Spill",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
459,Spill I/O Pattern,14102,14126,25,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §24 — Query Memory, Row Storage, and Spill",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
460,Expression Executor,14127,14143,17,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §25 — Vectorized Expression Execution,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
461,Vectorized Arithmetic Kernels,14144,14172,29,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §25 — Vectorized Expression Execution,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
462,Vectorized Comparison Kernels,14173,14193,21,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §25 — Vectorized Expression Execution,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
463,AND / OR Short-Circuiting,14194,14223,30,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §25 — Vectorized Expression Execution,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
464,Physical Pipeline Model,14224,14259,36,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §26 — Pipeline Execution Model,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
465,Pipeline Roles,14260,14306,47,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §26 — Pipeline Execution Model,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
466,Physical Plan to Pipeline Graph,14307,14335,29,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §26 — Pipeline Execution Model,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
467,Pipeline Runtime Interfaces,14336,14365,30,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §26 — Pipeline Execution Model,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
468,"Single-Thread First, Parallel-Ready",14366,14384,19,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §26 — Pipeline Execution Model,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
469,Pipeline Cancellation,14385,14418,34,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §26 — Pipeline Execution Model,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
470,Sequential Scan,14419,14450,32,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §27 — Scans and Unary Physical Operators,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
471,Scan Page Guard Lifetime,14451,14466,16,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §27 — Scans and Unary Physical Operators,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
472,Scan Predicate Pushdown Boundary,14467,14486,20,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §27 — Scans and Unary Physical Operators,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
473,Index Scan,14487,14521,35,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §27 — Scans and Unary Physical Operators,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
474,RID Batching for Index Scan,14522,14543,22,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §27 — Scans and Unary Physical Operators,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
475,Index Order Property,14544,14566,23,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §27 — Scans and Unary Physical Operators,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
