old_section,old_title,start_line,end_line,source_lines,rewrite_pass,source_role,locked_marker,rationale_present,migration,target,migration_status,notes
392,Projection Pruning,12098,12120,23,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",MIGRATED_PASS11,Preserve normative semantics; reorganize into the canonical subsystem chapter. Projection pruning and required hidden/key/filter/sort/group values migrated to §20.17.4.
393,Expression Canonicalization,12121,12140,20,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",MIGRATED_PASS11,Preserve normative semantics; reorganize into the canonical subsystem chapter. Expression canonicalization with FLOAT/NULL/volatility safeguards migrated to §20.17.5.
394,Logical Join Graph,12141,12158,18,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",MIGRATED_PASS11,Preserve normative semantics; reorganize into the canonical subsystem chapter. Inner/cross join graph and outer-join constraints migrated to §20.17.6.
395,Logical Plan Construction for SELECT,12159,12190,32,11,ARCHITECTURE_CONTRACT + RATIONALE,yes,yes,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",MIGRATED_PASS11,Preserve normative semantics; reorganize into the canonical subsystem chapter. Canonical SELECT logical construction order migrated to §20.15.
396,SELECT Without FROM,12191,12212,22,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",MIGRATED_PASS11,Preserve normative semantics; reorganize into the canonical subsystem chapter. SELECT without FROM via single-empty-row Values + Project migrated to §§20.5/20.15.
397,INNER JOIN Binding,12213,12234,22,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",MIGRATED_PASS11,Preserve normative semantics; reorganize into the canonical subsystem chapter. INNER JOIN binding combined ON scope/BOOLEAN semantics migrated to §20.8.2.
398,LEFT JOIN Binding,12235,12260,26,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",MIGRATED_PASS11,Preserve normative semantics; reorganize into the canonical subsystem chapter. LEFT JOIN binding/nullability/ON-vs-WHERE semantics migrated to §§20.8.2–20.8.3.
399,CROSS JOIN,12261,12276,16,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",MIGRATED_PASS11,Preserve normative semantics; reorganize into the canonical subsystem chapter. CROSS JOIN no-condition semantics migrated to §20.8.
400,NATURAL / USING JOIN,12277,12293,17,11,ARCHITECTURE_CONTRACT,no,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",MIGRATED_DEFERRED_PASS11,Preserve normative semantics; reorganize into the canonical subsystem chapter. NATURAL/USING JOIN remains explicitly deferred in §21.19/Appendix C.
401,Subquery Binding,12294,12323,30,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",MIGRATED_PASS11,Preserve normative semantics; reorganize into the canonical subsystem chapter. Subquery scopes and distinct future BoundCorrelatedColumnRef representation migrated to §20.14.
402,Scalar Subquery Semantics,12324,12345,22,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",MIGRATED_PASS11,Preserve normative semantics; reorganize into the canonical subsystem chapter. Scalar-subquery one-column/0-1-many cardinality semantics migrated to §20.14.1.
403,EXISTS,12346,12362,17,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",MIGRATED_PASS11,Preserve normative semantics; reorganize into the canonical subsystem chapter. EXISTS non-null BOOLEAN semantics migrated to §20.14.2.
404,IN Subquery,12363,12388,26,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",MIGRATED_PASS11,Preserve normative semantics; reorganize into the canonical subsystem chapter. IN-subquery one-compatible-column/NULL-preserving semantics and future transformations migrated to §20.14.3.
405,Common Table Expressions,12389,12400,12,11,ARCHITECTURE_CONTRACT,no,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",MIGRATED_DEFERRED_PASS11,Preserve normative semantics; reorganize into the canonical subsystem chapter. Nonrecursive/recursive CTE deferral and named-subplan future shape migrated to §20.14.4/Appendix C.
406,Expression Evaluation Contract,12401,12419,19,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",MIGRATED_BOUNDARY_PASS11,Preserve normative semantics; reorganize into the canonical subsystem chapter. Expression vectorizability remains a semantic boundary; concrete DataChunk/Vector execution remains Pass 12.
407,Expression Nullability Metadata,12420,12443,24,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",MIGRATED_PASS11,Preserve normative semantics; reorganize into the canonical subsystem chapter. Expression conservative nullability reconciled with logical-slot schema/property contracts in §§20.2/20.16.
408,Expression Lineage,12444,12465,22,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",MIGRATED_PASS11,Preserve normative semantics; reorganize into the canonical subsystem chapter. Lightweight TableId/ColumnId lineage migrated to §§20.2/20.16.
409,Logical Properties,12466,12486,21,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",MIGRATED_PASS11,Preserve normative semantics; reorganize into the canonical subsystem chapter. Logical properties placeholder/output slots/keys/nullability/constants/order/cardinality migrated to §20.16.
410,Constraint-Derived Logical Properties,12487,12511,25,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",MIGRATED_PASS11,Preserve normative semantics; reorganize into the canonical subsystem chapter. Constraint-derived candidate-key/nullability properties migrated to §20.16.
411,Logical Plan Validation,12512,12532,21,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",MIGRATED_PASS11,Preserve normative semantics; reorganize into the canonical subsystem chapter. Logical-plan validator obligations migrated to §20.18.
412,EXPLAIN Logical Output,12533,12563,31,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §40 — Observability and EXPLAIN,MIGRATED_CROSSCUTTING_PASS11,Preserve normative semantics; reorganize into the canonical subsystem chapter. Logical EXPLAIN tree/debug IDs/types/nullability migrated to §20.19 and §40.5.
413,Error Model,12564,12590,27,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §39 — Error and Corruption Model,MIGRATED_CROSSCUTTING_PASS11,Preserve normative semantics; reorganize into the canonical subsystem chapter. Front-end error categories/source-span contract migrated to §21.16/§39.2.
414,Parser Error Recovery,12591,12609,19,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §18 — Lexer, Parser, and AST",MIGRATED_PASS11,Preserve normative semantics; reorganize into the canonical subsystem chapter. Single-statement stop and multi-statement semicolon/EOI parser recovery migrated to §21.17.
415,SQL Grammar Testing,12610,12643,34,11,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),MIGRATED_VERIFICATION_PASS11,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation. Parser positive/negative/precedence/diagnostic obligations consolidated into §41.4.
416,Binder Tests,12644,12677,34,11,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),MIGRATED_VERIFICATION_PASS11,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation. Binder semantic test dimensions consolidated into §41.4.
417,Type-System Property Tests,12678,12702,25,11,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),MIGRATED_VERIFICATION_PASS11,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation. Type-system cross-layer semantic property tests consolidated into §41.4.
418,Catalog Tests,12703,12724,22,11,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),MIGRATED_VERIFICATION_PASS11,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation. Catalog persistence/ID/version/cache/visibility/retirement verification consolidated into §41.4.
419,Logical Planner Tests,12725,12766,42,11,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),MIGRATED_VERIFICATION_PASS11,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation. Canonical logical-plan shape verification consolidated into §41.4.
420,Logical Rewrite Tests,12767,12796,30,11,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),MIGRATED_VERIFICATION_PASS11,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation. Rewrite shape+differential NULL-rich semantic verification consolidated into §41.4.
421,Catalog / Front-End Benchmarks,12797,12818,22,11,PERFORMANCE_VERIFICATION,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §42 — Performance Requirements + VERIFICATION.md (proposed),MIGRATED_PERFORMANCE_PASS11,Keep required performance properties/metrics; move benchmark procedures/checklists to verification documentation. Catalog/front-end benchmark dimensions consolidated into §42.3.
422,Parser/AST Memory Benchmark,12819,12837,19,11,PERFORMANCE_VERIFICATION,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §42 — Performance Requirements + VERIFICATION.md (proposed),MIGRATED_PERFORMANCE_PASS11,Keep required performance properties/metrics; move benchmark procedures/checklists to verification documentation. Parser/AST allocation/memory benchmark dimensions consolidated into §42.3.
423,Front-End Fuzzing,12838,12861,24,11,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),MIGRATED_VERIFICATION_PASS11,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation. Lexer/parser/literal/constant-evaluator fuzz obligations consolidated into §41.4.
424,Supported SQL v1 Target,12862,12913,52,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §21 — DDL/DML Semantic Planning and SQL v1 Scope,MIGRATED_SCOPE_PASS11,Preserve normative semantics; reorganize into the canonical subsystem chapter. Representative SQL-v1 milestone examples consolidated semantically into §21.18.
425,Deliberately Deferred SQL Features,12914,12954,41,11,DEFERRED_SCOPE,yes,no,CONSOLIDATE,ARCHITECTURE_NEW.md §C — Deferred Features and Future Experiments,MIGRATED_DEFERRED_PASS11,Preserve explicitly deferred functionality as a scope boundary and consolidate it by subsystem. Deferred SQL features consolidated into §21.19/Appendix C.
426,High-Reward Future Front-End Features,12955,12978,24,11,FUTURE_EXPERIMENTS / RATIONALE,yes,no,CONSOLIDATE,ARCHITECTURE_NEW.md §C — Deferred Features and Future Experiments,MIGRATED_DEFERRED_PASS11,Preserve future experiment ideas without presenting them as current v1 requirements. High-reward future front-end features classified as future scope; implementation-priority wording excluded.
427,Front-End / Logical-Layer Invariants,12979,13012,34,11,ARCHITECTURAL_INVARIANTS,yes,no,MERGE_AND_DEDUPLICATE,ARCHITECTURE_NEW.md §B — Global Invariants,RECONCILED_PASS11,Preserve every invariant; colocate subsystem-specific invariants with their owning chapters where useful. 25 front-end/logical invariants reconciled into Chapters 16–21/Appendix B using ordinary technical wording.
428,Recommended Module Layout for the Upper Layer,13013,13088,76,11,IMPLEMENTATION_GUIDANCE / SOURCE_LAYOUT,yes,no,MOVE_OUT_OR_SPLIT,DEVELOPMENT.md (proposed); subsystem-boundary constraints stay in architecture,CLASSIFIED_PASS11,Exact filenames/source trees are implementation guidance; preserve only architectural boundaries in the contract. Concrete upper-layer source tree excluded per R-006; architectural layer boundaries retained.
429,Implementation Order for Catalog + SQL Front End,13089,13164,76,11,PROJECT_ROADMAP / MILESTONE,yes,no,MOVE_OUT_OF_ARCHITECTURE,DEVELOPMENT.md (proposed),CLASSIFIED_PASS11,Implementation sequence and milestone targets are project planning rather than system architecture. Implementation order excluded per R-003; subsystem dependencies remain canonical.
430,Upper-Layer Milestone 1,13165,13203,39,11,PROJECT_ROADMAP / MILESTONE,yes,no,MOVE_OUT_OF_ARCHITECTURE,DEVELOPMENT.md (proposed),CLASSIFIED_PASS11,Implementation sequence and milestone targets are project planning rather than system architecture. Milestone target excluded as project planning; parse/bind/logical-plan/EXPLAIN obligations preserved.
431,Upper-Layer Milestone 2,13204,13229,26,11,PROJECT_ROADMAP / MILESTONE,yes,no,MOVE_OUT_OF_ARCHITECTURE,DEVELOPMENT.md (proposed),CLASSIFIED_PASS11,Implementation sequence and milestone targets are project planning rather than system architecture. Milestone target excluded as project planning; persistent DDL/reopen/catalog obligations preserved.
432,Upper-Layer Milestone 3,13230,13257,28,11,PROJECT_ROADMAP / MILESTONE,yes,no,MOVE_OUT_OF_ARCHITECTURE,DEVELOPMENT.md (proposed),CLASSIFIED_PASS11,Implementation sequence and milestone targets are project planning rather than system architecture. Milestone target excluded as project planning; logical-to-execution dependency remains Part VI boundary.
433,Architecture Status After Upper Semantic Layer,13258,13317,60,11,PROJECT_STATE + ARCHITECTURE_SUMMARY,yes,no,SPLIT_AND_MOVE,PROJECT_STATE.md + ARCHITECTURE_NEW.md §2 — System Architecture and Dependency Model where a unique end-to-end architecture summary remains useful,MIGRATED_WITH_CLASSIFICATION_PASS11,Remove historical progress/status language; retain only unique architectural summaries/diagrams. Historical status snapshot excluded per R-004; lasting transition to physical execution remains Part VI.
434,Vectorized Physical Execution Engine Contract,13318,13364,47,12,SUBSYSTEM_CONTRACT_INTRODUCTION,yes,no,MERGE_INTO_PART_INTRODUCTION,ARCHITECTURE_NEW.md §22 — Physical Plan and Runtime Operator Model,MIGRATED_PASS12,Use as subsystem framing; do not retain a second independent contract layer. Vectorized/chunk/pipeline/memory/spill/parallel-ready execution architecture and hot-loop ownership boundary migrated to §22.1.
435,Physical Plan vs Runtime Operator State,13365,13389,25,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §22 — Physical Plan and Runtime Operator Model,MIGRATED_PASS12,Preserve normative semantics; reorganize into the canonical subsystem chapter. Immutable PhysicalOperator versus GlobalOperatorState/LocalOperatorState separation migrated to §§22.2/22.6.
436,Physical Plan Node Contract,13390,13409,20,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §22 — Physical Plan and Runtime Operator Model,MIGRATED_PASS12,Preserve normative semantics; reorganize into the canonical subsystem chapter. Physical-plan node contract/output schema/properties/EXPLAIN metadata migrated to §22.3.
437,Initial Physical Operators,13410,13453,44,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §22 — Physical Plan and Runtime Operator Model,MIGRATED_PASS12,Preserve normative semantics; reorganize into the canonical subsystem chapter. Initial physical operator family migrated to §22.4; detailed joins/aggs/sort/DML remain Pass 13.
438,DataChunk,13454,13493,40,12,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §23 — Vectorized Data and String Representation,MIGRATED_PASS12,Preserve normative semantics; reorganize into the canonical subsystem chapter. DataChunk capacity/cardinality/vector/StringHeap contract and explicit non-EOF empty chunk migrated to §23.1.
